date,company,category,price,change
2025-11-23,Google,Technology,775.1,0.12
2025-11-24,Google,Technology,929.4,0.199
2025-11-25,Google,Technology,873.9,-0.06
2025-11-26,Google,Technology,967.3,0.107
2025-11-27,Google,Technology,929.4,-0.039
2025-11-28,Google,Technology,921.9,-0.008
2025-11-29,Google,Technology,968.9,0.051
2025-11-30,Google,Technology,1113.8,0.149
2025-12-01,Google,Technology,1329.4,0.194
2025-12-02,Google,Technology,1472.1,0.107
2025-12-03,Google,Technology,1423.6,-0.033
2025-12-04,Google,Technology,1378.9,-0.031
2025-12-05,Google,Technology,1509.9,0.095
2025-12-06,Google,Technology,1352.1,-0.104
2025-12-07,Google,Technology,1141.5,-0.156
2025-12-08,Google,Technology,1075.1,-0.058
2025-12-09,Google,Technology,983.6,-0.085
2025-12-10,Google,Technology,903.4,-0.081
2025-12-11,Google,Technology,807.2,-0.107
2025-12-12,Google,Technology,659.3,-0.183
2025-12-13,Google,Technology,532.2,-0.193
2025-12-14,Google,Technology,636.0,0.195
2025-12-15,Google,Technology,617.6,-0.029
2025-12-16,Google,Technology,589.1,-0.046
2025-12-17,Google,Technology,631.4,0.072
2025-12-18,Google,Technology,560.2,-0.113
2025-12-19,Google,Technology,661.1,0.18
2025-12-20,Google,Technology,736.8,0.115
2025-12-21,Google,Technology,615.8,-0.164
2025-12-22,Google,Technology,595.5,-0.033
2025-12-23,Google,Technology,685.8,0.152
2025-12-24,Google,Technology,807.8,0.178
2025-12-25,Google,Technology,797.2,-0.013
2025-12-26,Google,Technology,833.4,0.045
2025-12-27,Google,Technology,722.4,-0.133
2025-12-28,Google,Technology,864.3,0.196
2025-12-29,Google,Technology,771.6,-0.107
2025-12-30,Google,Technology,908.2,0.177
2025-12-31,Google,Technology,962.6,0.06
2025-01-01,Nvidia,Semiconductors,47230.0,
2025-01-02,Nvidia,Semiconductors,49265.4,0.043
2025-01-03,Nvidia,Semiconductors,49515.4,0.005
2025-01-04,Nvidia,Semiconductors,44181.0,-0.108
2025-01-05,Nvidia,Semiconductors,38464.5,-0.129
2025-01-06,Nvidia,Semiconductors,34163.9,-0.112
2025-01-07,Nvidia,Semiconductors,29878.9,-0.125
2025-01-08,Nvidia,Semiconductors,33220.4,0.112
2025-01-09,Nvidia,Semiconductors,31228.9,-0.06
2025-01-10,Nvidia,Semiconductors,25705.6,-0.177
2025-01-11,Nvidia,Semiconductors,30529.1,0.188
2025-01-12,Nvidia,Semiconductors,35215.7,0.154
2025-01-13,Nvidia,Semiconductors,41241.1,0.171
2025-01-14,Nvidia,Semiconductors,49405.4,0.198
2025-01-15,Nvidia,Semiconductors,42960.8,-0.13
2025-01-16,Nvidia,Semiconductors,41177.8,-0.042
2025-01-17,Nvidia,Semiconductors,45431.3,0.103
2025-01-18,Nvidia,Semiconductors,48993.5,0.078
2025-01-19,Nvidia,Semiconductors,42210.8,-0.138
2025-01-20,Nvidia,Semiconductors,47543.4,0.126
2025-01-21,Nvidia,Semiconductors,42303.0,-0.11
2025-01-22,Nvidia,Semiconductors,37629.6,-0.11
2025-01-23,Nvidia,Semiconductors,38186.2,0.015
2025-01-24,Nvidia,Semiconductors,39605.8,0.037
2025-01-25,Nvidia,Semiconductors,40874.5,0.032
2025-01-26,Nvidia,Semiconductors,34195.4,-0.163
2025-01-27,Nvidia,Semiconductors,39358.4,0.151
2025-01-28,Nvidia,Semiconductors,35668.1,-0.094
2025-01-29,Nvidia,Semiconductors,30382.3,-0.148
2025-01-30,Nvidia,Semiconductors,35106.8,0.155
2025-01-31,Nvidia,Semiconductors,41505.3,0.182
2025-02-01,Nvidia,Semiconductors,47517.4,0.145
2025-02-02,Nvidia,Semiconductors,53400.4,0.124
2025-02-03,Nvidia,Semiconductors,56716.4,0.062
2025-02-04,Nvidia,Semiconductors,57870.2,0.02
2025-02-05,Nvidia,Semiconductors,48309.7,-0.165
2025-02-06,Nvidia,Semiconductors,46540.7,-0.037
2025-02-07,Nvidia,Semiconductors,44170.6,-0.051
2025-02-08,Nvidia,Semiconductors,39925.9,-0.096
2025-02-09,Nvidia,Semiconductors,43494.0,0.089
2025-02-10,Nvidia,Semiconductors,43422.2,-0.002
2025-02-11,Nvidia,Semiconductors,36145.5,-0.168
2025-02-12,Nvidia,Semiconductors,32099.8,-0.112
2025-02-13,Nvidia,Semiconductors,34452.9,0.073
2025-02-14,Nvidia,Semiconductors,28611.5,-0.17
2025-02-15,Nvidia,Semiconductors,32630.9,0.14
2025-02-16,Nvidia,Semiconductors,32567.5,-0.002
2025-02-17,Nvidia,Semiconductors,32314.6,-0.008
2025-02-18,Nvidia,Semiconductors,33509.1,0.037
2025-02-19,Nvidia,Semiconductors,37861.0,0.13
2025-02-20,Nvidia,Semiconductors,35556.1,-0.061
2025-02-21,Nvidia,Semiconductors,38088.0,0.071
2025-02-22,Nvidia,Semiconductors,39089.4,0.026
2025-02-23,Nvidia,Semiconductors,35446.7,-0.093
2025-02-24,Nvidia,Semiconductors,40815.2,0.151
2025-02-25,Nvidia,Semiconductors,45671.0,0.119
2025-02-26,Nvidia,Semiconductors,48565.6,0.063
2025-02-27,Nvidia,Semiconductors,55376.1,0.14
2025-02-28,Nvidia,Semiconductors,63511.9,0.147
2025-03-01,Nvidia,Semiconductors,68805.3,0.083
2025-03-02,Nvidia,Semiconductors,78080.6,0.135
2025-03-03,Nvidia,Semiconductors,84248.1,0.079
2025-03-04,Nvidia,Semiconductors,90318.7,0.072
2025-03-05,Nvidia,Semiconductors,94603.8,0.047
2025-03-06,Nvidia,Semiconductors,104167.0,0.101
2025-03-07,Nvidia,Semiconductors,89942.2,-0.137
2025-03-08,Nvidia,Semiconductors,103644.7,0.152
2025-03-09,Nvidia,Semiconductors,119060.5,0.149
2025-03-10,Nvidia,Semiconductors,96641.3,-0.188
2025-03-11,Nvidia,Semiconductors,109236.3,0.13
2025-03-12,Nvidia,Semiconductors,93019.9,-0.148
2025-03-13,Nvidia,Semiconductors,86885.0,-0.066
2025-03-14,Nvidia,Semiconductors,95347.9,0.097
2025-03-15,Nvidia,Semiconductors,82409.6,-0.136
2025-03-16,Nvidia,Semiconductors,92891.0,0.127
2025-03-17,Nvidia,Semiconductors,105231.9,0.133
2025-03-18,Nvidia,Semiconductors,105546.2,0.003
2025-03-19,Nvidia,Semiconductors,84706.6,-0.197
2025-03-20,Nvidia,Semiconductors,77490.9,-0.085
2025-03-21,Nvidia,Semiconductors,81115.2,0.047
2025-03-22,Nvidia,Semiconductors,96727.8,0.192
2025-03-23,Nvidia,Semiconductors,101827.8,0.053
2025-03-24,Nvidia,Semiconductors,92044.3,-0.096
2025-03-25,Nvidia,Semiconductors,96978.1,0.054
2025-03-26,Nvidia,Semiconductors,98529.2,0.016
2025-03-27,Nvidia,Semiconductors,109558.4,0.112
2025-03-28,Nvidia,Semiconductors,92335.0,-0.157
2025-03-29,Nvidia,Semiconductors,101975.8,0.104
2025-03-30,Nvidia,Semiconductors,103659.0,0.017
2025-03-31,Nvidia,Semiconductors,122856.3,0.185
2025-04-01,Nvidia,Semiconductors,115085.5,-0.063
2025-04-02,Nvidia,Semiconductors,121190.7,0.053
2025-04-03,Nvidia,Semiconductors,142133.8,0.173
2025-04-04,Nvidia,Semiconductors,119535.1,-0.159
2025-04-05,Nvidia,Semiconductors,140440.7,0.175
2025-04-06,Nvidia,Semiconductors,150995.5,0.075
2025-04-07,Nvidia,Semiconductors,124893.6,-0.173
2025-04-08,Nvidia,Semiconductors,114950.3,-0.08
2025-04-09,Nvidia,Semiconductors,124522.0,0.083
2025-04-10,Nvidia,Semiconductors,102972.3,-0.173
2025-04-11,Nvidia,Semiconductors,106356.8,0.033
2025-04-12,Nvidia,Semiconductors,99800.2,-0.062
2025-04-13,Nvidia,Semiconductors,104627.2,0.048
2025-04-14,Nvidia,Semiconductors,85616.1,-0.182
2025-04-15,Nvidia,Semiconductors,98339.9,0.149
2025-04-16,Nvidia,Semiconductors,116965.1,0.189
2025-04-17,Nvidia,Semiconductors,138902.0,0.188
2025-04-18,Nvidia,Semiconductors,152772.8,0.1
2025-04-19,Nvidia,Semiconductors,130167.7,-0.148
2025-04-20,Nvidia,Semiconductors,143614.7,0.103
2025-04-21,Nvidia,Semiconductors,116304.2,-0.19
2025-04-22,Nvidia,Semiconductors,94072.6,-0.191
2025-04-23,Nvidia,Semiconductors,87435.2,-0.071
2025-04-24,Nvidia,Semiconductors,87038.0,-0.005
2025-04-25,Nvidia,Semiconductors,96452.3,0.108
2025-04-26,Nvidia,Semiconductors,103524.0,0.073
2025-04-27,Nvidia,Semiconductors,101283.9,-0.022
2025-04-28,Nvidia,Semiconductors,92112.7,-0.091
2025-04-29,Nvidia,Semiconductors,110429.3,0.199
2025-04-30,Nvidia,Semiconductors,107168.6,-0.03
2025-05-01,Nvidia,Semiconductors,105084.7,-0.019
2025-05-02,Nvidia,Semiconductors,90945.5,-0.135
2025-05-03,Nvidia,Semiconductors,101670.1,0.118
2025-05-04,Nvidia,Semiconductors,109546.8,0.077
2025-05-05,Nvidia,Semiconductors,97311.3,-0.112
2025-05-06,Nvidia,Semiconductors,81055.7,-0.167
2025-05-07,Nvidia,Semiconductors,86907.9,0.072
2025-05-08,Nvidia,Semiconductors,92279.1,0.062
2025-05-09,Nvidia,Semiconductors,83909.8,-0.091
2025-05-10,Nvidia,Semiconductors,99042.5,0.18
2025-05-11,Nvidia,Semiconductors,85218.5,-0.14
2025-05-12,Nvidia,Semiconductors,82912.0,-0.027
2025-05-13,Nvidia,Semiconductors,97624.4,0.177
2025-05-14,Nvidia,Semiconductors,94489.7,-0.032
2025-05-15,Nvidia,Semiconductors,99725.5,0.055
2025-05-16,Nvidia,Semiconductors,95640.5,-0.041
2025-05-17,Nvidia,Semiconductors,87002.8,-0.09
2025-05-18,Nvidia,Semiconductors,103845.8,0.194
2025-05-19,Nvidia,Semiconductors,100079.7,-0.036
2025-05-20,Nvidia,Semiconductors,115856.2,0.158
2025-05-21,Nvidia,Semiconductors,103341.6,-0.108
2025-05-22,Nvidia,Semiconductors,91482.3,-0.115
2025-05-23,Nvidia,Semiconductors,74325.2,-0.188
2025-05-24,Nvidia,Semiconductors,78834.2,0.061
2025-05-25,Nvidia,Semiconductors,74688.4,-0.053
2025-05-26,Nvidia,Semiconductors,85573.7,0.146
2025-05-27,Nvidia,Semiconductors,84656.7,-0.011
2025-05-28,Nvidia,Semiconductors,100511.0,0.187
2025-05-29,Nvidia,Semiconductors,87867.7,-0.126
2025-05-30,Nvidia,Semiconductors,100823.7,0.147
2025-05-31,Nvidia,Semiconductors,111978.8,0.111
2025-06-01,Nvidia,Semiconductors,124113.8,0.108
2025-06-02,Nvidia,Semiconductors,141230.7,0.138
2025-06-03,Nvidia,Semiconductors,155976.5,0.104
2025-06-04,Nvidia,Semiconductors,163851.5,0.05
2025-06-05,Nvidia,Semiconductors,139683.1,-0.148
2025-06-06,Nvidia,Semiconductors,113563.8,-0.187
2025-06-07,Nvidia,Semiconductors,132681.0,0.168
2025-06-08,Nvidia,Semiconductors,138871.9,0.047
2025-06-09,Nvidia,Semiconductors,155344.2,0.119
2025-06-10,Nvidia,Semiconductors,154196.1,-0.007
2025-06-11,Nvidia,Semiconductors,130592.2,-0.153
2025-06-12,Nvidia,Semiconductors,111013.1,-0.15
2025-06-13,Nvidia,Semiconductors,119253.2,0.074
2025-06-14,Nvidia,Semiconductors,115928.7,-0.028
2025-06-15,Nvidia,Semiconductors,102041.6,-0.12
2025-06-16,Nvidia,Semiconductors,101698.5,-0.003
2025-06-17,Nvidia,Semiconductors,83970.8,-0.174
2025-06-18,Nvidia,Semiconductors,86724.1,0.033
2025-06-19,Nvidia,Semiconductors,78710.5,-0.092
2025-06-20,Nvidia,Semiconductors,88078.9,0.119
2025-06-21,Nvidia,Semiconductors,81397.7,-0.076
2025-06-22,Nvidia,Semiconductors,79939.7,-0.018
2025-06-23,Nvidia,Semiconductors,64323.3,-0.195
2025-06-24,Nvidia,Semiconductors,53322.7,-0.171
2025-06-25,Nvidia,Semiconductors,51029.7,-0.043
2025-06-26,Nvidia,Semiconductors,50620.2,-0.008
2025-06-27,Nvidia,Semiconductors,52645.4,0.04
2025-06-28,Nvidia,Semiconductors,48258.2,-0.083
2025-06-29,Nvidia,Semiconductors,52022.0,0.078
2025-06-30,Nvidia,Semiconductors,59515.7,0.144
2025-07-01,Nvidia,Semiconductors,66177.9,0.112
2025-07-02,Nvidia,Semiconductors,53991.1,-0.184
2025-07-03,Nvidia,Semiconductors,53570.1,-0.008
2025-07-04,Nvidia,Semiconductors,45104.5,-0.158
2025-07-05,Nvidia,Semiconductors,40450.6,-0.103
2025-07-06,Nvidia,Semiconductors,48324.9,0.195
2025-07-07,Nvidia,Semiconductors,41414.3,-0.143
2025-07-08,Nvidia,Semiconductors,41395.9,-0.0
2025-07-09,Nvidia,Semiconductors,43352.4,0.047
2025-07-10,Nvidia,Semiconductors,46863.3,0.081
2025-07-11,Nvidia,Semiconductors,47981.4,0.024
2025-07-12,Nvidia,Semiconductors,38572.7,-0.196
2025-07-13,Nvidia,Semiconductors,35895.1,-0.069
2025-07-14,Nvidia,Semiconductors,36149.4,0.007
2025-07-15,Nvidia,Semiconductors,30190.1,-0.165
2025-07-16,Nvidia,Semiconductors,28386.3,-0.06
2025-07-17,Nvidia,Semiconductors,23086.0,-0.187
2025-07-18,Nvidia,Semiconductors,19194.4,-0.169
2025-07-19,Nvidia,Semiconductors,18403.0,-0.041
2025-07-20,Nvidia,Semiconductors,15699.4,-0.147
2025-07-21,Nvidia,Semiconductors,16123.5,0.027
2025-07-22,Nvidia,Semiconductors,17345.4,0.076
2025-07-23,Nvidia,Semiconductors,19431.0,0.12
2025-07-24,Nvidia,Semiconductors,17100.4,-0.12
2025-07-25,Nvidia,Semiconductors,14825.9,-0.133
2025-07-26,Nvidia,Semiconductors,12480.9,-0.158
2025-07-27,Nvidia,Semiconductors,13162.0,0.055
2025-07-28,Nvidia,Semiconductors,14249.0,0.083
2025-07-29,Nvidia,Semiconductors,11579.3,-0.187
2025-07-30,Nvidia,Semiconductors,13599.7,0.174
2025-07-31,Nvidia,Semiconductors,11162.5,-0.179
2025-08-01,Nvidia,Semiconductors,11346.8,0.017
2025-08-02,Nvidia,Semiconductors,12295.7,0.084
2025-08-03,Nvidia,Semiconductors,14120.2,0.148
2025-08-04,Nvidia,Semiconductors,15329.4,0.086
2025-08-05,Nvidia,Semiconductors,17179.6,0.121
2025-08-06,Nvidia,Semiconductors,16076.3,-0.064
2025-08-07,Nvidia,Semiconductors,18100.8,0.126
2025-08-08,Nvidia,Semiconductors,15060.7,-0.168
2025-08-09,Nvidia,Semiconductors,17439.2,0.158
2025-08-10,Nvidia,Semiconductors,17771.1,0.019
2025-08-11,Nvidia,Semiconductors,20026.6,0.127
2025-08-12,Nvidia,Semiconductors,19644.7,-0.019
2025-08-13,Nvidia,Semiconductors,20772.9,0.057
2025-08-14,Nvidia,Semiconductors,20992.3,0.011
2025-08-15,Nvidia,Semiconductors,22936.9,0.093
2025-08-16,Nvidia,Semiconductors,19098.5,-0.167
2025-08-17,Nvidia,Semiconductors,15739.8,-0.176
2025-08-18,Nvidia,Semiconductors,14147.6,-0.101
2025-08-19,Nvidia,Semiconductors,12221.0,-0.136
2025-08-20,Nvidia,Semiconductors,14038.4,0.149
2025-08-21,Nvidia,Semiconductors,12461.7,-0.112
2025-08-22,Nvidia,Semiconductors,14833.7,0.19
2025-08-23,Nvidia,Semiconductors,13865.9,-0.065
2025-08-24,Nvidia,Semiconductors,12102.8,-0.127
2025-08-25,Nvidia,Semiconductors,13505.3,0.116
2025-08-26,Nvidia,Semiconductors,14362.7,0.063
2025-08-27,Nvidia,Semiconductors,14352.3,-0.001
2025-08-28,Nvidia,Semiconductors,14670.1,0.022
2025-08-29,Nvidia,Semiconductors,15956.4,0.088
2025-08-30,Nvidia,Semiconductors,14223.3,-0.109
2025-08-31,Nvidia,Semiconductors,17047.1,0.199
2025-09-01,Nvidia,Semiconductors,20284.6,0.19
2025-09-02,Nvidia,Semiconductors,21504.3,0.06
2025-09-03,Nvidia,Semiconductors,18919.9,-0.12
2025-09-04,Nvidia,Semiconductors,20283.8,0.072
2025-09-05,Nvidia,Semiconductors,16812.8,-0.171
2025-09-06,Nvidia,Semiconductors,13656.4,-0.188
2025-09-07,Nvidia,Semiconductors,12332.7,-0.097
2025-09-08,Nvidia,Semiconductors,12148.3,-0.015
2025-09-09,Nvidia,Semiconductors,13937.9,0.147
2025-09-10,Nvidia,Semiconductors,15204.4,0.091
2025-09-11,Nvidia,Semiconductors,16680.5,0.097
2025-09-12,Nvidia,Semiconductors,16183.4,-0.03
2025-09-13,Nvidia,Semiconductors,15186.1,-0.062
2025-09-14,Nvidia,Semiconductors,14402.7,-0.052
2025-09-15,Nvidia,Semiconductors,17212.1,0.195
2025-09-16,Nvidia,Semiconductors,14045.8,-0.184
2025-09-17,Nvidia,Semiconductors,16107.9,0.147
2025-09-18,Nvidia,Semiconductors,16614.8,0.031
2025-09-19,Nvidia,Semiconductors,16206.9,-0.025
2025-09-20,Nvidia,Semiconductors,17667.2,0.09
2025-09-21,Nvidia,Semiconductors,17573.0,-0.005
2025-09-22,Nvidia,Semiconductors,20197.8,0.149
2025-09-23,Nvidia,Semiconductors,23435.1,0.16
2025-09-24,Nvidia,Semiconductors,22701.3,-0.031
2025-09-25,Nvidia,Semiconductors,20674.8,-0.089
2025-09-26,Nvidia,Semiconductors,21438.5,0.037
2025-09-27,Nvidia,Semiconductors,24974.7,0.165
2025-09-28,Nvidia,Semiconductors,22084.3,-0.116
2025-09-29,Nvidia,Semiconductors,23170.5,0.049
2025-09-30,Nvidia,Semiconductors,24389.9,0.053
2025-10-01,Nvidia,Semiconductors,26664.1,0.093
2025-10-02,Nvidia,Semiconductors,22734.5,-0.147
2025-10-03,Nvidia,Semiconductors,24697.2,0.086
2025-10-04,Nvidia,Semiconductors,28738.0,0.164
2025-10-05,Nvidia,Semiconductors,25055.9,-0.128
2025-10-06,Nvidia,Semiconductors,22425.5,-0.105
2025-10-07,Nvidia,Semiconductors,26653.9,0.189
2025-10-08,Nvidia,Semiconductors,23252.7,-0.128
2025-10-09,Nvidia,Semiconductors,26548.8,0.142
2025-10-10,Nvidia,Semiconductors,26466.8,-0.003
2025-10-11,Nvidia,Semiconductors,23790.8,-0.101
2025-10-12,Nvidia,Semiconductors,27319.0,0.148
2025-10-13,Nvidia,Semiconductors,26721.3,-0.022
2025-10-14,Nvidia,Semiconductors,26879.7,0.006
2025-10-15,Nvidia,Semiconductors,25366.2,-0.056
2025-10-16,Nvidia,Semiconductors,26309.3,0.037
2025-10-17,Nvidia,Semiconductors,22768.3,-0.135
2025-10-18,Nvidia,Semiconductors,21776.4,-0.044
2025-10-19,Nvidia,Semiconductors,25865.2,0.188
2025-10-20,Nvidia,Semiconductors,23362.8,-0.097
2025-10-21,Nvidia,Semiconductors,24827.6,0.063
2025-10-22,Nvidia,Semiconductors,23091.5,-0.07
2025-10-23,Nvidia,Semiconductors,25617.5,0.109
2025-10-24,Nvidia,Semiconductors,21835.0,-0.148
2025-10-25,Nvidia,Semiconductors,25938.5,0.188
2025-10-26,Nvidia,Semiconductors,25459.0,-0.018
2025-10-27,Nvidia,Semiconductors,22771.1,-0.106
2025-10-28,Nvidia,Semiconductors,18886.3,-0.171
2025-10-29,Nvidia,Semiconductors,16391.5,-0.132
2025-10-30,Nvidia,Semiconductors,16521.1,0.008
2025-10-31,Nvidia,Semiconductors,15444.0,-0.065
2025-11-01,Nvidia,Semiconductors,17475.7,0.132
2025-11-02,Nvidia,Semiconductors,16992.6,-0.028
2025-11-03,Nvidia,Semiconductors,15284.6,-0.101
2025-11-04,Nvidia,Semiconductors,16000.8,0.047
2025-11-05,Nvidia,Semiconductors,17324.2,0.083
2025-11-06,Nvidia,Semiconductors,15016.9,-0.133
2025-11-07,Nvidia,Semiconductors,13020.4,-0.133
2025-11-08,Nvidia,Semiconductors,10607.3,-0.185
2025-11-09,Nvidia,Semiconductors,11610.3,0.095
2025-11-10,Nvidia,Semiconductors,12371.1,0.066
2025-11-11,Nvidia,Semiconductors,12245.5,-0.01
2025-11-12,Nvidia,Semiconductors,13931.3,0.138
2025-11-13,Nvidia,Semiconductors,15634.7,0.122
2025-11-14,Nvidia,Semiconductors,16168.5,0.034
2025-11-15,Nvidia,Semiconductors,18550.2,0.147
2025-11-16,Nvidia,Semiconductors,16367.6,-0.118
2025-11-17,Nvidia,Semiconductors,13826.8,-0.155
2025-11-18,Nvidia,Semiconductors,12553.3,-0.092
2025-11-19,Nvidia,Semiconductors,10329.3,-0.177
2025-11-20,Nvidia,Semiconductors,10458.1,0.012
2025-11-21,Nvidia,Semiconductors,12284.5,0.175
2025-11-22,Nvidia,Semiconductors,10021.0,-0.184
2025-11-23,Nvidia,Semiconductors,8506.2,-0.151
2025-11-24,Nvidia,Semiconductors,8343.6,-0.019
2025-11-25,Nvidia,Semiconductors,9791.6,0.174
2025-11-26,Nvidia,Semiconductors,9071.6,-0.074
2025-11-27,Nvidia,Semiconductors,9097.8,0.003
2025-11-28,Nvidia,Semiconductors,7429.5,-0.183
2025-11-29,Nvidia,Semiconductors,6384.5,-0.141
2025-11-30,Nvidia,Semiconductors,7627.2,0.195
2025-12-01,Nvidia,Semiconductors,9046.3,0.186
2025-12-02,Nvidia,Semiconductors,7254.9,-0.198
2025-12-03,Nvidia,Semiconductors,8566.0,0.181
2025-12-04,Nvidia,Semiconductors,9042.7,0.056
2025-12-05,Nvidia,Semiconductors,10373.5,0.147
2025-12-06,Nvidia,Semiconductors,10185.7,-0.018
2025-12-07,Nvidia,Semiconductors,10249.2,0.006
2025-12-08,Nvidia,Semiconductors,10203.5,-0.004
2025-12-09,Nvidia,Semiconductors,10884.5,0.067
2025-12-10,Nvidia,Semiconductors,9315.7,-0.144
2025-12-11,Nvidia,Semiconductors,7564.2,-0.188
2025-12-12,Nvidia,Semiconductors,6983.1,-0.077
2025-12-13,Nvidia,Semiconductors,7554.8,0.082
2025-12-14,Nvidia,Semiconductors,6653.8,-0.119
2025-12-15,Nvidia,Semiconductors,7115.4,0.069
2025-12-16,Nvidia,Semiconductors,8452.9,0.188
2025-12-17,Nvidia,Semiconductors,7079.8,-0.162
2025-12-18,Nvidia,Semiconductors,7568.6,0.069
2025-12-19,Nvidia,Semiconductors,7398.3,-0.022
2025-12-20,Nvidia,Semiconductors,8487.7,0.147
2025-12-21,Nvidia,Semiconductors,7391.6,-0.129
2025-12-22,Nvidia,Semiconductors,7961.1,0.077
2025-12-23,Nvidia,Semiconductors,9037.9,0.135
2025-12-24,Nvidia,Semiconductors,10645.2,0.178
2025-12-25,Nvidia,Semiconductors,11425.5,0.073
2025-12-26,Nvidia,Semiconductors,11412.6,-0.001
2025-12-27,Nvidia,Semiconductors,11950.6,0.047
2025-12-28,Nvidia,Semiconductors,13714.0,0.148
2025-12-29,Nvidia,Semiconductors,14101.3,0.028
2025-12-30,Nvidia,Semiconductors,11452.5,-0.188
2025-12-31,Nvidia,Semiconductors,13426.6,0.172
2025-01-01,Samsung Mobile,Marketplace,73236.0,
2025-01-02,Samsung Mobile,Marketplace,78788.1,0.076
2025-01-03,Samsung Mobile,Marketplace,84350.9,0.071
2025-01-04,Samsung Mobile,Marketplace,74757.7,-0.114
2025-01-05,Samsung Mobile,Marketplace,79508.9,0.064
2025-01-06,Samsung Mobile,Marketplace,76133.4,-0.042
2025-01-07,Samsung Mobile,Marketplace,80738.9,0.06
2025-01-08,Samsung Mobile,Marketplace,68033.6,-0.157
2025-01-09,Samsung Mobile,Marketplace,72329.1,0.063
2025-01-10,Samsung Mobile,Marketplace,86778.0,0.2
2025-01-11,Samsung Mobile,Marketplace,71095.9,-0.181
2025-01-12,Samsung Mobile,Marketplace,84666.0,0.191
2025-01-13,Samsung Mobile,Marketplace,81513.3,-0.037
2025-01-14,Samsung Mobile,Marketplace,93601.8,0.148
2025-01-15,Samsung Mobile,Marketplace,104174.5,0.113
2025-01-16,Samsung Mobile,Marketplace,106967.1,0.027
2025-01-17,Samsung Mobile,Marketplace,117169.6,0.095
2025-01-18,Samsung Mobile,Marketplace,134909.8,0.151
2025-01-19,Samsung Mobile,Marketplace,129736.8,-0.038
2025-01-20,Samsung Mobile,Marketplace,120760.7,-0.069
2025-01-21,Samsung Mobile,Marketplace,128856.2,0.067
2025-01-22,Samsung Mobile,Marketplace,144723.4,0.123
2025-01-23,Samsung Mobile,Marketplace,159906.9,0.105
2025-01-24,Samsung Mobile,Marketplace,178955.8,0.119
2025-01-25,Samsung Mobile,Marketplace,174344.7,-0.026
2025-01-26,Samsung Mobile,Marketplace,196509.8,0.127
2025-01-27,Samsung Mobile,Marketplace,166656.8,-0.152
2025-01-28,Samsung Mobile,Marketplace,169622.5,0.018
2025-01-29,Samsung Mobile,Marketplace,136088.8,-0.198
2025-01-30,Samsung Mobile,Marketplace,126540.0,-0.07
2025-01-31,Samsung Mobile,Marketplace,119780.8,-0.053
2025-02-01,Samsung Mobile,Marketplace,114806.2,-0.042
2025-02-02,Samsung Mobile,Marketplace,123782.5,0.078
2025-02-03,Samsung Mobile,Marketplace,118264.7,-0.045
2025-02-04,Samsung Mobile,Marketplace,115837.6,-0.021
2025-02-05,Samsung Mobile,Marketplace,103676.7,-0.105
2025-02-06,Samsung Mobile,Marketplace,98420.4,-0.051
2025-02-07,Samsung Mobile,Marketplace,87683.5,-0.109
2025-02-08,Samsung Mobile,Marketplace,72714.0,-0.171
2025-02-09,Samsung Mobile,Marketplace,75722.9,0.041
2025-02-10,Samsung Mobile,Marketplace,80817.9,0.067
2025-02-11,Samsung Mobile,Marketplace,84680.7,0.048
2025-02-12,Samsung Mobile,Marketplace,83444.2,-0.015
2025-02-13,Samsung Mobile,Marketplace,79431.7,-0.048
2025-02-14,Samsung Mobile,Marketplace,90975.8,0.145
2025-02-15,Samsung Mobile,Marketplace,91670.2,0.008
2025-02-16,Samsung Mobile,Marketplace,90906.8,-0.008
2025-02-17,Samsung Mobile,Marketplace,73657.9,-0.19
2025-02-18,Samsung Mobile,Marketplace,68980.5,-0.064
2025-02-19,Samsung Mobile,Marketplace,65674.9,-0.048
2025-02-20,Samsung Mobile,Marketplace,63016.9,-0.04
2025-02-21,Samsung Mobile,Marketplace,65037.8,0.032
2025-02-22,Samsung Mobile,Marketplace,65912.0,0.013
2025-02-23,Samsung Mobile,Marketplace,68756.9,0.043
2025-02-24,Samsung Mobile,Marketplace,76041.9,0.106
2025-02-25,Samsung Mobile,Marketplace,85561.9,0.125
2025-02-26,Samsung Mobile,Marketplace,93027.1,0.087
2025-02-27,Samsung Mobile,Marketplace,109977.6,0.182
2025-02-28,Samsung Mobile,Marketplace,88784.1,-0.193
2025-03-01,Samsung Mobile,Marketplace,77980.1,-0.122
2025-03-02,Samsung Mobile,Marketplace,62620.0,-0.197
2025-03-03,Samsung Mobile,Marketplace,66313.9,0.059
2025-03-04,Samsung Mobile,Marketplace,76871.9,0.159
2025-03-05,Samsung Mobile,Marketplace,68984.3,-0.103
2025-03-06,Samsung Mobile,Marketplace,80767.8,0.171
2025-03-07,Samsung Mobile,Marketplace,66561.3,-0.176
2025-03-08,Samsung Mobile,Marketplace,78127.9,0.174
2025-03-09,Samsung Mobile,Marketplace,73491.0,-0.059
2025-03-10,Samsung Mobile,Marketplace,61774.2,-0.159
2025-03-11,Samsung Mobile,Marketplace,61425.1,-0.006
2025-03-12,Samsung Mobile,Marketplace,55449.1,-0.097
2025-03-13,Samsung Mobile,Marketplace,50677.6,-0.086
2025-03-14,Samsung Mobile,Marketplace,46771.2,-0.077
2025-03-15,Samsung Mobile,Marketplace,52440.3,0.121
